title,title_english,title_romaji,title_native,year,season,format,episodes,canonical_key,mal_id,anilist_id,kitsu_id,anidb_id,imdb_id,tvdb_id,tmdb_id,simkl_id,status,progress,score,last_updated,source
Mushoku Tensei II: Isekai Ittara Honki Dasu,Jobless Reincarnation: I Will Seriously Try If I Go To Another World,Mushoku Tensei II: Isekai Ittara Honki Dasu,無職転生 II 〜異世界行ったら本気だす〜,2023,SUMMER,TV,12,mal_51179,51179,146065,45950,17236,tt13293588,371310,94664,1863030,completed,12,0,2025-03-02T19:21:43+00:00,
Mushoku Tensei II: Isekai Ittara Honki Dasu,Jobless Reincarnation: I Will Seriously Try If I Go To Another World,Mushoku Tensei II: Isekai Ittara Honki Dasu,無職転生 II 〜異世界行ったら本気だす〜,2023,SUMMER,TV,12,kitsu_45950,51179,146065,45950,17236,tt13293588,371310,94664,,completed,12,0,2025-02-15T18:42:57.258000+00:00,
Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Jobless Reincarnation: It Will Be All Out If I Go to Another World 2 - Part 2,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,無職転生 II 〜異世界行ったら本気だす〜,2024,SPRING,TV,12,mal_55888,55888,166873,47694,18104,tt13293588,371310,94664,2204668,completed,12,10,2026-06-30T11:55:41.555000+00:00,
Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Jobless Reincarnation: It Will Be All Out If I Go to Another World 2 - Part 2,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,無職転生 II 〜異世界行ったら本気だす〜,2024,SPRING,TV,12,kitsu_47694,55888,166873,47694,18104,tt13293588,371310,94664,,completed,12,10,2026-06-30T11:55:41.555000+00:00,
Mushoku Tensei III: Isekai Ittara Honki Dasu,Jobless Reincarnation: It Will Be All Out If I Go to Another World 3,Mushoku Tensei III: Isekai Ittara Honki Dasu,無職転生 III ～異世界行ったら本気だす～,2026,SUMMER,TV,14,mal_59193,59193,178789,49002,18727,tt13293588,371310,94664,2832226,watching,7,0,2026-08-14T11:54:51.011000+00:00,
Mushoku Tensei III: Isekai Ittara Honki Dasu,Jobless Reincarnation: It Will Be All Out If I Go to Another World 3,Mushoku Tensei III: Isekai Ittara Honki Dasu,無職転生 III ～異世界行ったら本気だす～,2026,SUMMER,TV,14,kitsu_49002,59193,178789,49002,18727,tt13293588,371310,94664,,plantowatch,0,0,2026-01-24T22:34:18.336000+00:00,
Mushoku Tensei: Isekai Ittara Honki Dasu,Jobless Reincarnation: I Will Seriously Try If I Go To Another World,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす,2021,WINTER,TV,11,mal_39535,39535,108465,42323,14758,tt13293588,371310,94664,1059371,completed,11,10,2026-07-21T18:20:09+00:00,
Mushoku Tensei: Isekai Ittara Honki Dasu,Jobless Reincarnation: I Will Seriously Try If I Go To Another World,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす,2021,WINTER,TV,11,kitsu_42323,39535,108465,42323,14758,tt13293588,371310,94664,,completed,11,0,2026-01-24T22:34:06.604000+00:00,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Jobless Reincarnation: I Will Seriously Try If I Go to Another World,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,無職転生 〜異世界行ったら本気だす〜,2021,FALL,TV,12,mal_45576,45576,127720,43907,15954,tt13293588,371310,94664,1524389,completed,12,0,2025-03-02T19:21:24+00:00,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Jobless Reincarnation: I Will Seriously Try If I Go to Another World,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,無職転生 〜異世界行ったら本気だす〜,2021,FALL,TV,12,kitsu_43907,45576,127720,43907,15954,tt13293588,371310,94664,,completed,12,0,2025-02-15T18:43:06.174000+00:00,
My Home Hero,,My Home Hero,マイホームヒーロー,2023,SPRING,TV,12,mal_52092,52092,151189,46209,17471,tt22410622,421452,204412,1934932,plantowatch,0,0,2026-08-07T21:10:41.801670+00:00,
My Home Hero,,My Home Hero,マイホームヒーロー,2023,SPRING,TV,12,kitsu_46209,52092,151189,46209,17471,tt22410622,421452,204412,,plantowatch,0,0,2026-01-23T11:30:52.688000+00:00,
Nageki no Bourei wa Intai shitai,The Wailing Ghost Retired: Strongest Party Training Technique by the Weakest Hunter,Nageki no Bourei wa Intai shitai,Nageki no Bourei wa Intai Shitai: Saijaku Hunter ni Yoru Saikyou Party Ikusei Jutsu (嘆きの亡霊は引退したい ～最弱ハンターによる最強パーティ育成術～),2024,FALL,TV,13,mal_58172,58172,175019,48559,18498,tt32508529,446389,258579,2381592,watching,13,0,2026-01-26T14:07:43+00:00,
Nageki no Bourei wa Intai shitai,The Wailing Ghost Retired: Strongest Party Training Technique by the Weakest Hunter,Nageki no Bourei wa Intai shitai,Nageki no Bourei wa Intai Shitai: Saijaku Hunter ni Yoru Saikyou Party Ikusei Jutsu (嘆きの亡霊は引退したい ～最弱ハンターによる最強パーティ育成術～),2024,FALL,TV,13,kitsu_48559,58172,175019,48559,18498,tt32508529,446389,258579,,watching,13,0,2026-01-24T22:34:12.704000+00:00,
Nageki no Bourei wa Intai shitai Part 2,Let This Grieving Soul Retire! Woe Is the Weakling Who Leads the Strongest Party: Season 2,Nageki no Bourei wa Intai shitai Part 2,嘆きの亡霊は引退したい,2025,FALL,TV,11,mal_60619,60619,185801,49651,19075,tt32508529,446389,258579,2669160,watching,0,0,2026-08-07T21:10:41.801889+00:00,
Nageki no Bourei wa Intai shitai Part 2,Let This Grieving Soul Retire! Woe Is the Weakling Who Leads the Strongest Party: Season 2,Nageki no Bourei wa Intai shitai Part 2,嘆きの亡霊は引退したい,2025,FALL,TV,11,kitsu_49651,60619,185801,49651,19075,tt32508529,446389,258579,,watching,0,0,2026-01-23T11:53:39.502000+00:00,
Nanatsu no Maken ga Shihai suru,Reign of the Seven Spellblades,Nanatsu no Maken ga Shihai suru,ななつま,2023,SUMMER,TV,15,mal_50582,50582,142598,45579,17030,tt27845099,413333,153337,1804640,completed,15,0,2026-08-07T18:36:06+00:00,
Nanatsu no Maken ga Shihai suru,Reign of the Seven Spellblades,Nanatsu no Maken ga Shihai suru,ななつま,2023,SUMMER,TV,15,kitsu_45579,50582,142598,45579,17030,tt27845099,413333,153337,,watching,1,0,2025-02-15T18:43:12.156000+00:00,
Nanatsu no Taizai,The Seven Deadly Sins,Nanatsu no Taizai,七つの大罪,2014,FALL,TV,24,mal_23755,23755,20789,8699,10596,tt3909224,284131,62104,49552,plantowatch,24,0,2026-07-21T10:00:34+00:00,
Nanatsu no Taizai,The Seven Deadly Sins,Nanatsu no Taizai,七つの大罪,2014,FALL,TV,24,kitsu_8699,23755,20789,8699,10596,tt3909224,284131,62104,,completed,24,0,2025-02-15T18:43:45.240000+00:00,
Nanatsu no Taizai: Ensa no Edinburgh,The Seven Deadly Sins: Grudge of Edinburgh Part 1,Nanatsu no Taizai: Ensa no Edinburgh,七つの大罪 怨嗟のエジンバラ,2022,FALL,ONA,1,mal_50315,50315,141352,45472,16963,,,,1771537,watching,0,0,2026-08-07T21:10:41.801629+00:00,
Nanatsu no Taizai: Ensa no Edinburgh,The Seven Deadly Sins: Grudge of Edinburgh Part 1,Nanatsu no Taizai: Ensa no Edinburgh,七つの大罪 怨嗟のエジンバラ,2022,FALL,ONA,1,kitsu_45472,50315,141352,45472,,,,,,watching,0,0,2025-02-15T18:43:11.463000+00:00,
Nanatsu no Taizai: Ensa no Edinburgh Part 2,The Seven Deadly Sins: Grudge of Edinburgh - Part II,Nanatsu no Taizai: Ensa no Edinburgh Part 2,七つの大罪 怨嗟のエジンバラ,2023,SUMMER,ONA,1,kitsu_47155,53911,162291,47155,,,,,,completed,0,0,2023-08-08T09:38:09.598000+00:00,
Nanatsu no Taizai: Ensa no Edinburgh Part 2,The Seven Deadly Sins: Grudge of Edinburgh - Part II,Nanatsu no Taizai: Ensa no Edinburgh Part 2,七つの大罪 怨嗟のエジンバラ,2023,SUMMER,ONA,1,mal_53911,53911,162291,47155,,,,,,completed,0,0,2023-08-08T09:38:09.598000+00:00,arm
Nanatsu no Taizai: Funnu no Shinpan,The Seven Deadly Sins: Judgement of Fury,Nanatsu no Taizai: Funnu no Shinpan,七つの大罪 憤怒の審判,2021,WINTER,TV,24,mal_41491,41491,116752,43458,15459,tt3909224,284131,62104,1302113,completed,24,0,2026-07-05T13:37:52+00:00,
Nanatsu no Taizai: Funnu no Shinpan,The Seven Deadly Sins: Judgement of Fury,Nanatsu no Taizai: Funnu no Shinpan,七つの大罪 憤怒の審判,2021,WINTER,TV,24,kitsu_43458,41491,116752,43458,15459,tt3909224,284131,62104,,completed,24,0,2026-01-23T11:53:33.720000+00:00,
Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of The Commandments,Nanatsu no Taizai: Imashime no Fukkatsu,七つの大罪 The Seven Deadly Sins,2018,WINTER,TV,24,mal_34577,34577,99539,12633,11646,tt3909224,284131,62104,526110,completed,24,0,2026-07-21T07:30:28+00:00,
Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of The Commandments,Nanatsu no Taizai: Imashime no Fukkatsu,七つの大罪 The Seven Deadly Sins,2018,WINTER,TV,24,kitsu_12633,34577,99539,12633,11646,tt3909224,284131,62104,,completed,24,0,2025-02-15T18:43:45.292000+00:00,
Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of The Gods,Nanatsu no Taizai: Kamigami no Gekirin,七つの大罪 神々の逆鱗,2019,FALL,TV,24,mal_39701,39701,108928,42263,14819,tt3909224,284131,62104,1072473,completed,24,0,2026-07-05T13:37:48+00:00,
Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of The Gods,Nanatsu no Taizai: Kamigami no Gekirin,七つの大罪 神々の逆鱗,2019,FALL,TV,24,kitsu_42263,39701,108928,42263,14819,tt3909224,284131,62104,,completed,24,0,2026-01-23T11:53:33.622000+00:00,
Naruto,Naruto: Shounen Hen,Naruto,NARUTO -ナルト-,2002,FALL,TV,220,mal_20,20,20,11,239,tt0409591,78857,46260,39508,plantowatch,220,7,2026-07-21T10:00:18+00:00,
Naruto,Naruto: Shounen Hen,Naruto,NARUTO -ナルト-,2002,FALL,TV,220,kitsu_11,20,20,11,239,tt0409591,78857,46260,,completed,220,0,2025-02-15T18:43:05.809000+00:00,
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,Naruto the Movie 1: Ninja Clash in the Land of Snow,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,劇場版 NARUTO -ナルト- 大活劇!雪姫忍法帖だってばよ!!,2004,SUMMER,MOVIE,1,mal_442,442,442,405,1456,tt0476680,78857,46260,40808,completed,1,0,2026-07-21T10:00:24+00:00,
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,Naruto the Movie 1: Ninja Clash in the Land of Snow,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,劇場版 NARUTO -ナルト- 大活劇!雪姫忍法帖だってばよ!!,2004,SUMMER,MOVIE,1,kitsu_405,442,442,405,1456,tt0476680,78857,46260,,completed,1,0,2025-02-15T18:43:45.377000+00:00,
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Naruto the Movie: The Great Clash! The Phantom Ruins in the Depths of the Earth,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,劇場版 NARUTO -ナルト- 大激突!幻の地底遺跡だってばよ,2005,SUMMER,MOVIE,1,mal_936,936,936,833,3030,tt0791188,78857,46260,40419,completed,1,0,2026-07-21T10:00:23+00:00,
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Naruto the Movie: The Great Clash! The Phantom Ruins in the Depths of the Earth,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,劇場版 NARUTO -ナルト- 大激突!幻の地底遺跡だってばよ,2005,SUMMER,MOVIE,1,kitsu_833,936,936,833,3030,tt0791188,78857,46260,,completed,1,0,2025-02-15T18:43:45.438000+00:00,
Naruto Movie 3: Dai Koufun! Mikazuki-jima no Animal Panic Dattebayo!,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Naruto Movie 3: Dai Koufun! Mikazuki-jima no Animal Panic Dattebayo!,劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,2006,SUMMER,MOVIE,1,mal_2144,2144,2144,1941,4421,tt1071815,78857,46260,41723,completed,1,0,2026-07-21T10:00:28+00:00,
Naruto Movie 3: Dai Koufun! Mikazuki-jima no Animal Panic Dattebayo!,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Naruto Movie 3: Dai Koufun! Mikazuki-jima no Animal Panic Dattebayo!,劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,2006,SUMMER,MOVIE,1,kitsu_1941,2144,2144,1941,4421,tt1071815,78857,46260,,completed,1,0,2025-02-15T18:43:45.493000+00:00,
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,Naruto Narutimate Hero 3: Finally a Clash! Jonin VS Genin!! Indescriminate Grand Melee Tournament Meeting!!,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,NARUTO -ナルト- ナルティメットヒーロー3 ついに激突! 上忍VS下忍!! 無差別大乱戦大会開催!!,2005,FALL,OVA,1,mal_1074,1074,1074,960,9685,tt0409591,78857,46260,37326,completed,1,7,2026-06-30T11:53:15.148000+00:00,
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,Naruto Narutimate Hero 3: Finally a Clash! Jonin VS Genin!! Indescriminate Grand Melee Tournament Meeting!!,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,NARUTO -ナルト- ナルティメットヒーロー3 ついに激突! 上忍VS下忍!! 無差別大乱戦大会開催!!,2005,FALL,OVA,1,kitsu_960,1074,1074,960,9685,tt0409591,78857,46260,,completed,1,7,2026-06-30T11:53:15.148000+00:00,
